Year,Month,State,Revenue(Thousand $),Consumption(Megawatthours),Customers(Count),Price(Cents/kWh),Precipitation,Temperature,nat_gas_to_elect_power,PS-Wtotl,DO-WFrTo,DO-WDelv ,IN-Wtotl,IR-WFrTo,IR-RecWW,IR-IrSpr,IR-IrMic,IR-IrSur,IC-WFrTo,IC-RecWW,IC-IrSpr,IC-IrMic,IC-IrSur,IG-WFrTo,IG-RecWW,IG-IrSpr,IG-IrMic,IG-IrSur,LI-WFrTo,AQ-WTotl,MI-Wtotl,PT-Wtotl,PT-RecWW,PT-PSDel,PT-Power,PO-WTotl,PO-RecWW,PO-PSDel,PO-Power,PC-WTotl,PC-RecWW,PC-PSDel,PC-Power
2014,12,ME,"138,070","1,037,420","802,375",13.31,6.08,26,1641,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,1,ME,"149,912","1,080,003","803,714",13.88,3.17,11.7,1888,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,2,ME,"150,376","1,015,177","803,977",14.81,1.74,15.7,1308,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,3,ME,"126,591","951,014","802,583",13.31,1.78,21.6,1884,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,4,ME,"120,952","987,463","803,274",12.25,3.08,37.8,1051,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,5,ME,"109,533","853,446","777,976",12.83,2.8,55.7,827,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,6,ME,"114,136","947,192","808,274",12.05,5.79,57.5,674,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,7,ME,"123,258","1,018,229","807,323",12.11,3.61,64.8,1176,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,8,ME,"133,492","1,068,399","805,204",12.49,3.9,67.2,1856,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,9,ME,"126,130","1,045,257","807,783",12.07,4.82,61.8,1591,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,10,ME,"124,929","1,023,479","804,586",12.21,4.73,43.2,2524,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,11,ME,"109,778","840,803","755,581",13.06,2.43,37,1815,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2015,12,ME,"130,342","1,057,707","811,222",12.32,5.31,31.2,1439,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,1,ME,"129,049","1,000,238","809,628",12.9,2.5,20.1,2451,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,2,ME,"122,101","947,554","781,599",12.89,4.74,5.2,1897,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,3,ME,"129,523","1,002,989","812,435",12.91,3.74,29.2,606,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,4,ME,"112,936","901,132","783,400",12.53,2.53,37.3,1408,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,5,ME,"110,948","883,822","813,814",12.55,2.56,52.8,1917,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,6,ME,"110,449","899,295","812,341",12.28,3.41,60.5,1765,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,7,ME,"119,991","939,821","783,097",12.77,3.78,67,3241,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,8,ME,"142,369","1,086,403","815,045",13.1,4.15,66.6,3554,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,9,ME,"130,772","1,010,620","811,628",12.94,1.58,59.1,1829,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,10,ME,"112,782","886,406","784,641",12.72,3.98,46.9,1766,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,11,ME,"110,727","856,268","782,429",12.93,3.82,37.2,1119,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2016,12,ME,"133,561","1,034,402","813,528",12.91,4.57,20.5,813,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,1,ME,"143,590","1,068,174","811,767",13.44,3.83,21.5,1337,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,2,ME,"117,220","870,539","752,120",13.47,3.11,21.9,1280,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,3,ME,"135,386","1,021,996","813,733",13.25,2.69,22.2,1252,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,4,ME,"111,996","870,144","809,829",12.87,4.11,42,1387,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,5,ME,"110,416","870,383","816,855",12.69,5.67,50.7,1390,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,6,ME,"118,251","927,262","816,797",12.75,3.73,61,1491,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,7,ME,"122,237","945,597","816,439",12.93,2.84,65.2,1769,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,8,ME,"123,476","950,322","817,284",12.99,2.45,63.3,1527,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,9,ME,"124,560","976,379","817,559",12.76,3.08,61.1,739,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,10,ME,"115,536","929,250","817,140",12.43,7.17,52,1041,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,11,ME,"114,164","865,778","816,633",13.19,2.77,32.4,260,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2017,12,ME,"123,052","917,852","816,515",13.41,3.87,16.4,287,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,1,ME,"166,866","1,346,625","817,872",12.39,4.78,15,498,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,2,ME,"141,978","993,724","787,491",14.29,3.02,20.6,356,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,3,ME,"142,559","946,633","819,334",15.06,2.95,28.9,1096,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,4,ME,"130,276","971,064","815,206",13.42,4.65,36.5,715,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,5,ME,"120,553","908,374","819,519",13.27,1.92,53.5,1002,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,6,ME,"126,374","962,774","818,655",13.13,3.69,59,1280,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,7,ME,"133,537","992,088","784,373",13.46,4.06,68.8,1980,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,8,ME,"156,471","1,180,146","823,707",13.26,3.78,68,2419,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,9,ME,"135,340","1,020,811","790,880",13.26,3.15,57.9,1187,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,10,ME,"134,639","1,022,997","823,051",13.16,4.48,41.9,1898,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,11,ME,"131,527","1,003,180","789,837",13.11,6.18,28.6,841,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2018,12,ME,"139,778","1,006,402","817,813",13.89,3.79,20.4,474,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,1,ME,"165,289","1,191,118","819,051",13.88,5.25,14.1,1034,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,2,ME,"143,013","961,257","788,176",14.88,2.87,22.7,837,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,3,ME,"154,357","1,073,823","820,703",14.37,2.19,24.7,740,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,4,ME,"128,937","910,003","796,780",14.17,5.37,38.8,130,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,5,ME,"132,968","962,691","825,525",13.81,4.49,48.1,516,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,6,ME,"112,033","789,302","794,753",14.19,4.69,59.5,605,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,7,ME,"141,837","1,040,127","828,914",13.64,3.31,68.3,1686,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,8,ME,"143,092","1,040,076","828,338",13.76,4.8,64.5,965,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,9,ME,"122,026","869,450","799,058",14.03,3.46,55.3,857,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,10,ME,"132,340","983,031","829,695",13.46,5.73,46.1,961,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,11,ME,"126,543","899,331","802,259",14.07,4.08,29.6,385,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2019,12,ME,"144,535","1,011,830","828,727",14.28,3.75,22.8,643,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,1,ME,"149,224","1,078,922","856,794",13.83,3.06,20.8,601,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,2,ME,"127,188","925,681","738,073",13.74,2.85,16.3,396,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,3,ME,"134,217","992,372","832,584",13.52,2.7,29.6,226,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,4,ME,"120,815","880,314","829,771",13.72,4.17,37.7,515,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,5,ME,"109,911","807,602","802,584",13.61,2.62,51.2,730,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,6,ME,"119,766","872,059","833,321",13.73,2.29,62.5,1428,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,7,ME,"139,558","1,025,037","831,937",13.62,3.85,68.9,2260,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,8,ME,"147,612","1,085,969","828,922",13.59,2.81,65.6,1305,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,9,ME,"127,838","945,547","830,424",13.52,1,56.8,745,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,10,ME,"119,491","909,205","832,448",13.14,6.12,44.7,545,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,11,ME,"109,630","837,563","774,663",13.09,3.83,37,85,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2020,12,ME,"131,599","986,471","822,245",13.34,5.33,27.2,918,84.97,31.63,67.14,224.95,18.89,0,40.03,0.05,0.81,15.61,0,34.47,0.05,0.81,3.28,0,5.56,0,0,2.05,54,6.33,85.96,0,2.05,4961.7,80.39,0,0,573.24,5.57,0,2.05,4388.46
2011,1,NH,"148,279","991,030","705,400",14.96,2.57,16.8,3197,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,2,NH,"141,501","949,077","705,394",14.91,3.44,18.7,4446,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,3,NH,"132,306","891,995","705,734",14.83,4.87,29.3,3885,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,4,NH,"128,024","869,383","705,395",14.73,5.42,42.4,4000,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,5,NH,"116,697","779,845","708,512",14.96,5.09,55.8,3862,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,6,NH,"132,027","887,815","709,091",14.87,4.44,62.1,2755,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,7,NH,"144,296","985,109","709,557",14.65,2.69,69.1,4619,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,8,NH,"148,341","1,011,157","709,972",14.67,9.09,66.2,4106,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,9,NH,"138,698","953,427","709,430",14.55,6.03,61,3609,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,10,NH,"125,580","871,435","709,193",14.41,6.22,48.2,2563,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,11,NH,"119,342","816,214","706,394",14.62,3.41,40.2,4259,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,12,NH,"127,092","862,119","707,505",14.74,4.22,29.4,4465,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2012,1,NH,"139,769","967,456","708,080",14.45,3.21,22.7,5151,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2012,2,NH,"130,593","912,727","708,141",14.31,1.14,26.9,4690,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
